# Timestamp: 2026-05-13 17:31:49
# Camara posicion: 0.1469,2.0889,1.2155
# FOV: 60.0000 | Near: 0.3000m | Far: 1000.0000m
# Profundidad min: 2.1412m | max: 1000.0000m | media: 211.0503m
# Cuadricula 128x128 — valores en metros
3.9063,3.8773,3.8485,3.8200,3.7918,3.7638,3.7361,3.7087,3.6815,3.6547,3.6281,3.6019,3.5759,3.5503,3.5250,3.5000,3.4753,3.4510,3.4270,3.4034,3.3802,3.3573,3.3349,3.3128,3.2911,3.2698,3.2489,3.2284,3.2084,3.1888,3.1696,3.1509,3.1327,3.1149,3.0976,3.0808,3.0645,3.0487,3.0333,3.0185,3.0043,2.9905,2.9773,2.9647,2.9526,2.9410,2.9300,2.9196,2.9098,2.9005,2.8919,2.8838,2.8763,2.8695,2.8632,2.8576,2.8526,2.8482,2.8444,2.8413,2.8387,2.8368,2.8356,2.8349,2.8349,2.8356,2.8368,2.8387,2.8413,2.8444,2.8482,2.8526,2.8576,2.8632,2.8695,2.8763,2.8838,2.8919,2.9005,2.9098,2.9196,2.9300,2.9410,2.9526,2.9647,2.9773,2.9905,3.0043,3.0185,3.0333,3.0487,3.0645,3.0808,3.0976,3.1149,3.1327,3.1509,3.1696,3.1888,3.2084,3.2284,3.2489,3.2698,3.2911,3.3128,3.3349,3.3573,3.3802,3.4034,3.4270,3.4510,3.4753,3.5000,3.5250,3.5503,3.5759,3.6019,3.6281,3.6547,3.6815,3.7087,3.7361,3.7638,3.7918,3.8200,3.8485,3.8773,3.9063
3.9524,3.9230,3.8938,3.8649,3.8362,3.8078,3.7797,3.7519,3.7243,3.6970,3.6701,3.6434,3.6171,3.5910,3.5653,3.5399,3.5149,3.4902,3.4659,3.4419,3.4183,3.3951,3.3723,3.3498,3.3278,3.3062,3.2850,3.2642,3.2438,3.2239,3.2044,3.1854,3.1669,3.1489,3.1313,3.1142,3.0976,3.0815,3.0660,3.0509,3.0364,3.0225,3.0090,2.9962,2.9839,2.9721,2.9610,2.9504,2.9404,2.9310,2.9222,2.9140,2.9064,2.8994,2.8931,2.8874,2.8823,2.8778,2.8739,2.8707,2.8682,2.8663,2.8650,2.8643,2.8643,2.8650,2.8663,2.8682,2.8707,2.8739,2.8778,2.8823,2.8874,2.8931,2.8994,2.9064,2.9140,2.9222,2.9310,2.9404,2.9504,2.9610,2.9721,2.9839,2.9962,3.0090,3.0225,3.0364,3.0509,3.0660,3.0815,3.0976,3.1142,3.1313,3.1489,3.1669,3.1854,3.2044,3.2239,3.2438,3.2642,3.2850,3.3062,3.3278,3.3498,3.3723,3.3951,3.4183,3.4419,3.4659,3.4902,3.5149,3.5399,3.5653,3.5910,3.6171,3.6434,3.6701,3.6970,3.7243,3.7519,3.7797,3.8078,3.8362,3.8649,3.8938,3.9230,3.9524
3.9999,3.9700,3.9404,3.9110,3.8819,3.8531,3.8245,3.7962,3.7683,3.7406,3.7132,3.6861,3.6594,3.6329,3.6068,3.5810,3.5556,3.5306,3.5058,3.4815,3.4575,3.4339,3.4107,3.3880,3.3656,3.3436,3.3220,3.3009,3.2802,3.2600,3.2402,3.2209,3.2021,3.1838,3.1659,3.1485,3.1317,3.1154,3.0995,3.0843,3.0695,3.0553,3.0417,3.0286,3.0161,3.0042,2.9928,2.9821,2.9719,2.9624,2.9534,2.9451,2.9374,2.9303,2.9238,2.9180,2.9128,2.9083,2.9044,2.9011,2.8985,2.8965,2.8952,2.8946,2.8946,2.8952,2.8965,2.8985,2.9011,2.9044,2.9083,2.9128,2.9180,2.9238,2.9303,2.9374,2.9451,2.9534,2.9624,2.9719,2.9821,2.9928,3.0042,3.0161,3.0286,3.0417,3.0553,3.0695,3.0843,3.0995,3.1154,3.1317,3.1485,3.1659,3.1838,3.2021,3.2209,3.2402,3.2600,3.2802,3.3009,3.3220,3.3436,3.3656,3.3880,3.4107,3.4339,3.4575,3.4815,3.5058,3.5306,3.5556,3.5810,3.6068,3.6329,3.6594,3.6861,3.7132,3.7406,3.7683,3.7962,3.8245,3.8531,3.8819,3.9110,3.9404,3.9700,3.9999
4.0486,4.0183,3.9882,3.9584,3.9288,3.8995,3.8706,3.8418,3.8134,3.7853,3.7575,3.7300,3.7028,3.6760,3.6495,3.6233,3.5975,3.5720,3.5469,3.5222,3.4978,3.4739,3.4503,3.4272,3.4044,3.3821,3.3602,3.3387,3.3177,3.2972,3.2771,3.2575,3.2383,3.2197,3.2015,2.7937,2.7774,2.7744,2.7718,2.7589,2.7466,2.7347,2.7236,2.7129,3.0493,3.0372,3.0256,3.0147,3.0044,2.9946,2.9856,2.9771,2.9692,2.9620,2.9555,2.9496,2.9443,2.9397,2.9357,2.9324,2.9297,2.9277,2.9264,2.9258,2.9258,2.9264,2.9277,2.9297,2.9324,2.9357,2.9397,2.9443,2.9496,2.9555,2.9620,2.9692,2.9771,2.9856,2.9946,3.0044,3.0147,3.0256,3.0372,3.0493,3.0620,3.0753,3.0891,3.1036,3.1186,3.1341,3.1502,3.1668,3.1839,3.2015,3.2197,3.2383,3.2575,3.2771,3.2972,3.3177,3.3387,3.3602,3.3821,3.4044,3.4272,3.4503,3.4739,3.4978,3.5222,3.5469,3.5720,3.5975,3.6233,3.6495,3.6760,3.7028,3.7300,3.7575,3.7853,3.8134,3.8418,3.8706,3.8995,3.9288,3.9584,3.9882,4.0183,4.0486
4.0987,4.0679,4.0373,4.0071,3.9771,3.9473,3.9179,3.8887,3.8599,3.8313,3.8031,3.7751,3.7475,3.7203,3.6933,3.6667,3.2002,3.1551,3.5891,3.5640,3.5393,3.5149,3.4910,3.4675,3.4444,3.4217,3.3994,3.3776,3.3563,3.3354,3.3150,3.2951,3.2756,3.2567,3.2382,2.7704,2.7575,2.7566,2.7532,2.7413,2.7319,2.7229,2.7123,2.7024,2.6932,2.6846,2.6752,2.6662,2.6577,2.6497,2.6423,2.6354,2.6291,2.6234,2.6182,2.6136,2.6096,2.6061,2.6032,2.6010,2.5993,2.5983,2.5978,2.5979,2.5985,2.5998,2.6018,2.6045,2.6077,2.6119,2.6166,2.6220,2.6282,2.6346,2.6413,2.6473,2.6543,2.6592,3.0279,3.0378,3.0483,3.0594,3.0711,3.0835,3.0964,3.1099,3.1240,3.1386,3.1539,3.1697,3.1860,3.2029,3.2203,3.2382,3.2567,3.2756,3.2951,3.3150,3.3354,3.3563,3.3776,3.3994,3.4217,3.4444,3.4675,3.4910,3.5149,3.5393,3.5640,3.5891,3.6146,3.6405,3.6667,3.6933,3.7203,3.7475,3.7751,3.8031,3.8313,3.8599,3.8887,3.9179,3.9473,3.9771,4.0071,4.0373,4.0679,4.0987
4.1502,4.1189,4.0879,4.0571,4.0266,3.9964,3.9665,3.9369,3.9076,3.8786,3.8499,3.8215,3.7935,3.7658,3.7384,3.2342,3.1709,3.1311,3.6326,3.6071,3.5819,3.5572,3.5329,3.5090,3.4855,3.4624,3.4398,3.4177,3.3960,3.3748,3.3540,3.3338,3.3140,3.2947,3.2760,2.7465,2.7364,2.7379,2.7333,2.7209,2.7089,2.6979,2.6868,2.6762,2.6661,2.6566,2.6475,2.6391,2.6314,2.6242,2.6174,2.6113,2.6058,2.6010,2.5968,2.5931,2.5902,2.5881,2.5867,2.5858,2.5855,2.5858,2.5864,2.5868,2.5879,2.5895,2.5918,2.5941,2.5970,2.6004,2.6045,2.6082,2.6125,2.6162,2.6230,2.6291,2.6347,2.6395,3.0622,3.0722,3.0829,3.0942,3.1061,3.1187,3.1318,3.1455,3.1599,3.1748,3.1903,3.2063,3.2229,3.2401,3.2578,3.2760,3.2947,3.3140,3.3338,3.3540,3.3748,3.3960,3.4177,3.4398,3.4624,3.4855,3.5090,3.5329,3.5572,3.5819,3.6071,3.6326,3.6585,3.6848,3.7114,3.7384,3.7658,3.7935,3.8215,3.8499,3.8786,3.9076,3.9369,3.9665,3.9964,4.0266,4.0571,4.0879,4.1189,4.1502
4.2031,4.1713,4.1398,4.1086,4.0776,4.0470,4.0166,3.9865,3.9567,3.9273,3.8981,3.8693,3.8408,3.8127,3.2710,3.2069,3.1430,3.1063,3.6773,3.6514,3.6258,3.6007,3.5760,3.5517,3.5278,3.5044,3.4814,3.4589,3.4369,3.4153,3.3942,3.3736,3.3535,3.3339,3.3149,2.7226,2.7167,2.7177,2.7137,2.7021,2.6909,2.6800,2.6689,2.6583,2.6483,2.6387,2.6296,2.6211,2.6130,2.6056,2.5986,2.5922,2.5864,2.5811,2.5764,2.5722,2.5686,2.5656,2.5632,2.5613,2.5601,2.5594,2.5593,2.5598,2.5609,2.5626,2.5649,2.5678,2.5713,2.5754,2.5801,2.5855,2.5916,2.5980,2.6049,2.6111,2.6141,2.6187,3.0975,3.1077,3.1186,3.1301,3.1422,3.1549,3.1683,3.1823,3.1968,3.2120,3.2277,3.2440,3.2609,3.2784,3.2964,3.3149,3.3339,3.3535,3.3736,3.3942,3.4153,3.4369,3.4589,3.4814,3.5044,3.5278,3.5517,3.5760,3.6007,3.6258,3.6514,3.6773,3.7036,3.7303,3.7574,3.7849,3.8127,3.8408,3.8693,3.8981,3.9273,3.9567,3.9865,4.0166,4.0470,4.0776,4.1086,4.1398,4.1713,4.2031
4.2576,4.2253,4.1933,4.1615,4.1301,4.0989,4.0681,4.0375,4.0073,3.9773,3.9477,3.9184,3.8895,3.3105,3.2450,3.1851,3.1095,3.0818,3.7234,3.6970,3.6710,3.6455,3.6204,3.5957,3.5714,3.5476,3.5243,3.5014,3.4790,3.4570,3.4356,3.4147,3.3942,3.3743,3.3550,2.6995,2.6967,2.7121,2.7204,2.7070,2.6943,2.6820,2.6702,2.6589,2.6481,2.6378,2.6282,2.6191,2.6107,2.6027,2.5953,2.5884,2.5820,2.5761,2.5709,2.5661,2.5620,2.5585,2.5555,2.5531,2.5513,2.5501,2.5494,2.5494,2.5499,2.5511,2.5528,2.5551,2.5580,2.5615,2.5656,2.5704,2.5759,2.5819,2.5885,2.5936,2.5942,2.5969,3.1339,3.1443,3.1554,3.1670,3.1794,3.1923,3.2059,3.2201,3.2349,3.2503,3.2663,3.2829,3.3001,3.3178,3.3361,3.3550,3.3743,3.3942,3.4147,3.4356,3.4570,3.4790,3.5014,3.5243,3.5476,3.5714,3.5957,3.6204,3.6455,3.6710,3.6970,3.7234,3.7501,3.7772,3.8048,3.8326,3.8609,3.8895,3.9184,3.9477,3.9773,4.0073,4.0375,4.0681,4.0989,4.1301,4.1615,4.1933,4.2253,4.2576
4.3136,4.2808,4.2483,4.2160,4.1841,4.1524,4.1211,4.0900,4.0593,4.0289,3.9988,3.9690,3.4438,3.2937,3.2207,3.1519,3.0854,3.7979,3.7708,3.7440,3.7176,3.6916,3.6661,3.6410,3.6163,3.5921,3.5684,3.5451,3.5223,3.5001,3.4783,3.4570,3.4362,3.4160,2.6931,2.6778,2.6791,2.7068,2.7102,2.6969,2.6844,2.6726,2.6614,2.6508,2.6407,2.6311,2.6219,2.6133,2.6053,2.5977,2.5908,2.5843,2.5784,2.5731,2.5684,3.1225,3.1167,3.1117,3.1074,3.1038,3.1009,3.0987,3.0973,3.0966,3.0966,3.0973,3.0987,3.1009,3.1038,3.1074,3.1117,2.5749,2.5803,2.5869,3.1360,2.5775,3.1524,2.5736,3.1715,3.1821,3.1933,3.2052,3.2177,3.2309,3.2447,3.2591,3.2742,3.2899,3.3062,3.3230,3.3405,3.3585,3.3771,3.3963,2.8567,2.8822,3.4570,3.4783,3.5001,3.5223,3.5451,3.5684,3.5921,3.6163,3.6410,3.6661,3.6916,3.7176,3.7440,3.7708,3.7979,3.8255,3.8535,3.8818,3.9105,3.9396,3.9690,3.9988,4.0289,4.0593,4.0900,4.1211,4.1524,4.1841,4.2160,4.2483,4.2808,4.3136
4.3712,4.3379,4.3049,4.2721,4.2397,4.2075,4.1756,4.1441,4.1128,4.0819,4.0513,4.0211,3.3855,3.2595,3.1864,3.1171,3.0623,3.8472,3.8196,3.7924,3.7655,3.7392,3.7132,3.6877,3.6626,3.6380,3.6139,3.5902,3.5671,3.5444,3.5222,3.5006,3.4795,3.4589,2.6722,2.6597,2.6647,3.3821,2.6853,2.6720,2.6591,2.6469,2.6354,2.6243,2.6139,2.6043,2.5951,2.5865,2.5783,2.5708,2.5637,2.5572,2.5513,2.5459,2.5411,2.5369,2.5332,2.5301,2.5276,2.5256,2.5243,2.5235,2.5239,2.5247,2.5262,2.5283,2.5311,2.5345,2.5384,2.5429,2.5481,2.5538,2.5601,2.5681,2.5680,2.5538,2.5523,2.5501,3.2102,3.2210,3.2324,3.2445,3.2573,3.2707,3.2847,3.2994,3.3147,3.3307,3.3472,3.3644,3.3821,3.4005,3.4194,3.4388,3.4589,2.8447,2.9127,3.5222,3.5444,3.5671,3.5902,3.6139,3.6380,3.6626,3.6877,3.7132,3.7392,3.7655,3.7924,3.8196,3.8472,3.8753,3.9037,3.9325,3.9617,3.9912,4.0211,4.0513,4.0819,4.1128,4.1441,4.1756,4.2075,4.2397,4.2721,4.3049,4.3379,4.3713
4.4306,4.3968,4.3632,4.3299,4.2969,4.2642,4.2318,4.1997,4.1680,4.1366,4.1055,4.0747,3.3299,3.2233,3.1535,3.0836,3.0399,3.8980,3.8699,3.8422,3.8150,3.7881,3.7617,3.7358,3.7103,3.6853,3.6608,3.6367,3.6131,3.5901,3.5676,3.5455,3.5241,3.5031,2.6526,2.6439,2.6717,2.6772,2.6634,2.6500,2.6372,2.6251,2.6136,2.6026,2.5921,2.5822,2.5727,2.5638,2.5554,2.5475,2.5404,2.5340,2.5280,2.5227,2.5179,2.5136,2.5100,2.5069,2.5043,2.5024,2.5010,2.5003,2.5005,2.5014,2.5028,2.5048,2.5075,2.5107,2.5145,2.5189,2.5242,2.5303,2.5370,2.5448,2.5473,2.5340,2.5310,2.5273,3.2502,3.2612,3.2728,3.2851,3.2981,3.3117,3.3260,3.3409,3.3565,3.3727,3.3896,3.4070,3.4251,3.4437,3.4630,3.4828,3.5031,2.8119,2.8538,3.5676,3.5901,3.6131,3.6367,3.6608,3.6853,3.7103,3.7358,3.7617,3.7881,3.8150,3.8422,3.8699,3.8980,3.9265,3.9554,3.9847,4.0143,4.0444,4.0747,4.1055,4.1366,4.1680,4.1997,4.2318,4.2642,4.2969,4.3299,4.3632,4.3968,4.4306
4.4918,4.4574,4.4232,4.3894,4.3559,4.3226,4.2897,4.2571,4.2248,4.1929,4.1613,4.1300,3.2773,3.1901,3.1216,3.0547,3.0194,3.9503,3.9218,3.8936,3.8659,3.8386,3.8118,3.7854,3.7595,3.7341,3.7091,3.6846,3.6607,3.6372,3.6143,3.5919,3.5701,2.6482,2.6338,2.6297,2.6600,2.6557,2.6419,2.6285,2.6157,2.6036,2.5922,2.5813,2.5708,2.5609,2.5515,2.5426,2.5342,2.5264,2.5191,2.5123,2.5061,2.5005,2.4954,2.4908,2.4872,2.4841,2.4816,2.4796,2.4783,2.4775,2.4777,2.4785,2.4799,2.4819,2.4848,2.4885,2.4928,2.4977,2.5032,2.5093,2.5159,2.5235,2.5275,2.5150,2.5104,2.5071,2.5120,3.3026,3.3145,3.3270,3.3402,3.3540,3.3686,3.3838,3.3996,3.4161,3.4333,3.4510,3.4694,3.4884,3.5079,3.5281,3.5488,2.7849,2.8188,2.9316,3.6372,3.6607,3.6846,3.7091,3.7341,3.7595,3.7854,3.8118,3.8386,3.8659,3.8936,3.9218,3.9503,3.9793,4.0087,4.0385,4.0686,4.0991,4.1300,4.1613,4.1929,4.2248,4.2571,4.2897,4.3226,4.3559,4.3894,4.4232,4.4574,4.4918
4.5548,4.5198,4.4851,4.4507,4.4166,4.3828,4.3494,4.3162,4.2834,4.2509,4.2188,4.1870,3.2368,3.1577,3.0921,3.0339,2.9985,4.0043,3.9753,3.9466,3.9185,3.8907,3.8634,3.8366,3.8102,3.7844,3.7590,3.7341,3.7097,3.6859,3.6626,3.6398,3.6176,2.6304,2.6167,2.6167,2.6428,2.6356,2.6219,2.6085,2.5956,2.5836,2.5724,2.5616,2.5514,2.5417,2.5324,2.5233,2.5145,2.5062,2.4984,2.4914,2.4852,2.4797,2.4746,2.4701,2.4662,2.4628,2.4600,2.4578,2.4561,2.4551,2.4555,2.4568,2.4587,2.4612,2.4643,2.4680,2.4723,2.4771,2.4826,2.4886,2.4952,2.5025,2.5082,2.4974,2.4919,3.3235,2.4923,3.3455,3.3575,3.3702,3.3837,3.3978,3.4126,3.4280,3.4442,3.4610,3.4784,3.4964,3.5151,3.5344,3.5543,3.5748,3.5959,2.7595,2.7902,2.8616,3.6859,3.7097,3.7341,3.7590,3.7844,3.8102,3.8366,3.8634,3.8907,3.9185,3.9466,3.9753,4.0043,4.0338,4.0637,4.0939,4.1246,4.1556,4.1870,4.2188,4.2509,4.2834,4.3162,4.3494,4.3828,4.4166,4.4507,4.4851,4.5198,4.5548
4.6197,4.5842,4.5489,4.5139,4.4792,4.4449,4.4109,4.3772,4.3438,4.3108,4.2781,3.3256,3.1973,3.1287,3.0639,3.0127,2.9795,4.0600,4.0304,4.0013,3.9727,3.9444,3.9167,3.8894,3.8626,3.8362,3.8104,3.7851,3.7603,3.7361,3.7123,3.6892,2.6287,2.6130,2.6027,2.6245,3.5820,2.6185,2.6053,2.5926,2.5802,2.5678,2.5564,2.5457,2.5355,2.5257,2.5165,2.5078,2.4996,2.4920,2.4849,2.4783,2.4723,2.4668,2.4618,2.4574,2.4535,2.4502,2.4474,2.4452,2.4436,2.4426,2.4426,2.4433,2.4446,2.4464,2.4488,2.4518,2.4554,2.4596,2.4643,2.4697,2.4756,2.4829,2.4915,2.4811,2.4738,2.4723,2.4731,2.4797,3.4019,3.4149,3.4286,3.4429,3.4580,3.4737,3.4901,3.5072,3.5250,3.5433,3.5624,3.5820,3.6022,3.6231,3.6445,2.7366,2.7682,2.8283,2.9252,3.7603,3.7851,3.8104,3.8362,3.8626,3.8894,3.9167,3.9444,3.9727,4.0013,4.0304,4.0600,4.0899,4.1203,4.1511,4.1823,4.2138,4.2458,4.2781,4.3108,4.3438,4.3772,4.4109,4.4449,4.4792,4.5139,4.5489,4.5842,4.6197
4.6867,4.6505,4.6146,4.5791,4.5438,4.5089,4.4743,4.4400,4.4061,4.3725,4.3393,3.2576,3.1621,3.0998,3.0387,2.9958,2.9607,2.9332,4.0874,4.0578,4.0286,3.9999,3.9716,3.9439,3.9166,3.8898,3.8636,3.8378,3.8126,3.7879,3.7638,3.7402,2.6126,2.5970,2.5889,2.6172,3.6311,2.6017,2.5885,2.5758,2.5636,2.5518,2.5405,2.5297,2.5194,2.5096,2.5003,2.4915,2.4832,2.4755,2.4683,2.4616,2.4555,2.4499,2.4449,2.4405,2.4366,2.4333,2.4305,2.4284,2.4268,3.3429,2.4258,2.4265,2.4277,2.4295,2.4319,2.4349,2.4385,2.4427,2.4474,2.4527,2.4586,2.4655,2.4735,2.4651,2.4580,2.4565,2.4553,2.4618,3.4479,3.4611,3.4750,3.4896,3.5049,3.5209,3.5376,3.5550,3.5731,3.5918,3.6111,3.6311,3.6517,3.6729,2.6904,2.7143,2.7482,2.8037,2.8765,3.8126,3.8378,3.8636,3.8898,3.9166,3.9439,3.9716,3.9999,4.0286,4.0578,4.0874,4.1174,4.1479,4.1788,4.2101,4.2418,4.2739,4.3064,4.3393,4.3725,4.4061,4.4400,4.4743,4.5089,4.5438,4.5791,4.6146,4.6505,4.6867
4.7557,4.7190,4.6825,4.6463,4.6105,4.5749,4.5397,4.5049,4.4703,4.4362,4.4024,3.2117,3.1320,3.0738,3.0217,2.9806,2.9429,2.9157,4.1461,4.1160,4.0863,4.0571,4.0284,4.0001,3.9724,3.9451,3.9184,3.8922,3.8665,3.8414,3.8169,2.6134,2.5971,2.5835,2.5755,2.6054,2.5985,2.5850,2.5719,2.5593,2.5471,2.5353,2.5241,2.5133,2.5030,2.4932,2.4839,2.4751,2.4669,2.4591,2.4519,2.4453,2.4392,2.4336,2.4286,2.4242,2.4203,2.4170,2.4143,2.4122,2.4106,3.3885,2.4096,2.4102,2.4114,2.4132,2.4156,2.4185,2.4221,2.4262,2.4309,2.4362,2.4420,2.4488,2.4566,2.4516,2.4439,2.4409,3.4707,2.4449,2.4529,3.5088,3.5229,3.5378,3.5534,3.5697,3.5867,3.6044,3.6228,3.6418,3.6615,3.6819,3.7028,3.7244,2.6692,2.6929,2.7311,2.7801,2.8484,3.8665,3.8922,3.9184,3.9451,3.9724,4.0001,4.0284,4.0571,4.0863,4.1160,4.1461,4.1767,4.2077,4.2392,4.2710,4.3033,4.3359,4.3690,4.4024,4.4362,4.4703,4.5049,4.5397,4.5749,4.6105,4.6463,4.6825,4.7190,4.7557
4.8270,4.7896,4.7525,4.7157,4.6792,4.6431,4.6073,4.5718,4.5367,4.5019,4.4676,3.1819,3.1101,3.0514,3.0055,2.9648,2.9261,2.8989,4.2068,4.1762,4.1460,4.1163,4.0870,4.0583,4.0300,4.0023,3.9751,3.9484,3.9223,3.8967,2.6153,2.5985,2.5836,2.5706,2.5861,2.5931,2.5835,2.5697,2.5564,2.5435,2.5311,2.5191,2.5079,2.4972,2.4869,2.4772,2.4679,2.4592,2.4510,2.4433,2.4362,2.4296,2.4235,2.4180,2.4130,2.4086,2.4048,2.4015,2.3988,2.3966,2.3950,3.4356,2.3941,2.3947,2.3959,2.3976,2.4000,2.4029,2.4064,2.4106,2.4153,2.4206,2.4264,2.4331,2.4407,2.4415,2.4301,2.4258,2.4269,2.4290,2.4371,3.5581,3.5725,3.5877,3.6036,3.6202,3.6375,3.6555,3.6742,3.6936,3.7136,3.7343,3.7557,3.7777,2.6506,2.6726,2.7146,2.7623,2.8217,2.9077,3.9484,3.9751,4.0023,4.0300,4.0583,4.0870,4.1163,4.1460,4.1762,4.2068,4.2379,4.2695,4.3015,4.3339,4.3667,4.3999,4.4336,4.4676,4.5019,4.5367,4.5718,4.6073,4.6431,4.6792,4.7157,4.7525,4.7896,4.8270
4.9006,4.8625,4.8248,4.7873,4.7502,4.7134,4.6770,4.6409,4.6052,4.5698,3.2737,3.1565,3.0876,3.0330,2.9897,4.3659,2.9148,2.8824,2.8570,4.2383,4.2076,4.1774,4.1476,4.1183,4.0896,4.0614,4.0337,4.0065,3.9799,2.6189,2.6014,2.5850,2.5711,2.5581,2.5682,2.5827,2.5714,2.5576,2.5443,2.5314,2.5190,2.5069,2.4954,2.4845,2.4741,2.4641,2.4547,2.4458,2.4374,2.4295,2.4221,2.4153,2.4091,2.4033,2.3982,2.3936,2.3895,2.3862,2.3835,2.3814,2.3798,3.4844,2.3788,2.3794,2.3806,2.3824,2.3848,2.3877,2.3912,2.3954,2.4000,2.4053,2.4111,2.4177,2.4250,2.4314,2.4174,2.4142,2.4147,3.5821,2.4218,2.4303,3.6239,3.6393,3.6555,3.6724,3.6900,3.7083,3.7274,3.7471,3.7675,3.7886,3.8103,2.6105,2.6323,2.6586,2.6976,2.7450,2.7961,2.8645,4.0065,4.0337,4.0614,4.0896,4.1183,4.1476,4.1774,4.2076,4.2383,4.2695,4.3012,4.3333,4.3659,4.3988,4.4322,4.4660,4.5003,4.5349,4.5698,4.6052,4.6409,4.6770,4.7134,4.7502,4.7873,4.8248,4.8625,4.9006
4.9766,4.9378,4.8994,4.8613,4.8236,4.7861,4.7491,4.7123,4.6760,4.6400,3.2412,3.1439,3.0723,3.0210,2.9762,2.9436,2.9039,2.8665,2.8414,2.8168,4.2713,4.2405,4.2102,4.1804,4.1512,4.1224,4.0942,4.0666,2.6241,2.6055,2.5877,2.5733,2.5592,2.5460,2.5656,2.5737,2.5595,2.5457,2.5323,2.5194,2.5069,2.4949,2.4834,2.4725,2.4621,2.4521,2.4427,2.4338,2.4254,2.4175,2.4102,2.4034,2.3971,2.3914,2.3862,2.3815,2.3774,2.3739,2.3709,2.3685,2.3667,3.5350,2.3653,2.3658,2.3668,2.3684,2.3706,2.3733,2.3767,2.3806,2.3851,2.3903,2.3961,2.4026,2.4097,2.4173,2.4096,2.4040,2.4030,2.4053,2.4082,2.4158,2.4255,3.6927,3.7091,3.7263,3.7443,3.7630,3.7824,3.8025,3.8232,3.8447,2.5730,3.8896,2.6159,2.6462,2.6828,2.7279,2.7726,2.8388,4.0666,4.0942,4.1224,4.1512,4.1804,4.2102,4.2405,4.2713,4.3026,4.3343,4.3666,4.3992,4.4324,4.4659,4.4999,4.5343,4.5692,4.6044,4.6400,4.6760,4.7123,4.7491,4.7861,4.8236,4.8613,4.8994,4.9378,4.9766
5.0551,5.0157,4.9766,4.9378,4.8993,4.8613,4.8235,4.7861,4.7491,4.7125,3.2372,3.1292,3.0598,3.0103,2.9715,2.9340,2.8938,2.8573,2.8261,2.8017,2.7790,4.3058,4.2750,4.2446,4.2148,4.1856,4.1569,2.6303,2.6107,2.5921,2.5767,2.5618,2.5477,2.5397,2.5627,2.5635,2.5480,2.5340,2.5206,2.5075,2.4951,2.4831,2.4716,2.4607,2.4503,2.4403,2.4308,2.4218,2.4134,2.4055,2.3981,2.3912,2.3849,2.3791,2.3739,2.3693,2.3652,2.3616,2.3586,2.3562,2.3544,3.5873,2.3530,2.3535,2.3545,2.3561,2.3582,2.3610,2.3643,2.3682,2.3727,2.3777,2.3834,2.3896,2.3968,2.4047,2.4068,2.3941,2.3917,2.3942,2.3979,2.4021,2.4114,2.4215,2.4327,3.7822,3.8005,3.8195,3.8393,3.8598,3.8809,2.5375,2.5573,2.5785,2.6031,2.6330,2.6701,2.7104,2.7540,2.8149,2.9446,4.1569,4.1856,4.2148,4.2446,4.2750,4.3058,4.3372,4.3690,4.4013,4.4342,4.4674,4.5012,4.5353,4.5699,4.6050,4.6404,4.6763,4.7125,4.7491,4.7861,4.8235,4.8613,4.8993,4.9378,4.9766,5.0157,5.0551
5.1362,5.0961,5.0563,5.0168,4.9777,4.9389,4.9005,4.8624,4.8248,4.7875,3.2653,3.1623,3.0635,4.6423,2.9619,2.9241,2.8863,2.8496,2.8154,2.7872,2.7651,2.7434,2.7216,2.7004,2.6792,2.6581,2.6371,2.6171,2.5977,2.5821,2.5668,2.5516,2.5367,2.5373,2.5582,2.5530,2.5378,2.5239,2.5104,2.4974,2.4847,2.4726,2.4609,2.4499,2.4393,2.4292,2.4196,2.4105,2.4019,2.3939,2.3864,2.3794,2.3730,2.3671,2.3619,2.3572,2.3531,2.3496,2.3466,2.3442,2.3424,3.6415,2.3410,2.3414,2.3424,2.3440,2.3462,2.3489,2.3522,2.3561,2.3605,2.3656,2.3712,2.3774,2.3845,2.3923,2.4012,2.3880,2.3843,2.3828,2.3876,3.7733,2.3981,2.4081,2.4193,2.4310,2.4441,2.4581,3.8982,2.4885,2.5051,2.5229,2.5425,2.5644,4.0338,2.6221,2.6564,2.6953,2.7368,2.7914,2.8915,4.2217,4.2509,4.2807,4.3111,4.3420,4.3734,4.4053,4.4377,4.4707,4.5041,4.5379,4.5723,4.6071,4.6423,4.6780,4.7141,4.7506,4.7875,4.8248,4.8624,4.9005,4.9389,4.9777,5.0168,5.0563,5.0961,5.1362
